order_id,customer_id,order_date,order_value,payment_method,status,city
ORD_12721,CUST_3614,2024-02-21,1279,Netbanking,Delivered,Kolkata
ORD_12722,CUST_7965,2024-02-11,1384,Card,Delivered,Kolkata
ORD_12723,CUST_2885,2024-01-07,3310,Card,Delivered,Mumbai
ORD_12724,CUST_4858,2024-04-08,2780,Card,Delivered,Chennai
ORD_12725,CUST_6162,2024-05-01,5162,COD,Returned,Hyderabad
ORD_12726,CUST_1555,2024-02-18,1850,UPI,Delivered,Hyderabad
ORD_12727,CUST_1524,2024-05-30,3251,Netbanking,Cancelled,Bangalore
ORD_12728,CUST_6986,2023-12-20,5070,UPI,Delivered,Mumbai
ORD_12729,CUST_7187,2024-01-05,3902,COD,Delivered,Kolkata
ORD_12730,CUST_7756,2024-02-03,3191,Netbanking,Delivered,Mumbai
ORD_12731,CUST_1447,2024-01-25,4205,Netbanking,Delivered,Bangalore
ORD_12732,CUST_5939,2024-01-27,4267,Netbanking,Delivered,Chennai
ORD_12733,CUST_6180,2024-02-24,3721,COD,Delivered,Chennai
ORD_12734,CUST_7631,2024-05-09,3380,Card,Delivered,Delhi
ORD_12735,CUST_5885,2024-02-29,2954,UPI,Returned,Mumbai
ORD_12736,CUST_8058,2024-05-23,3279,Card,Delivered,Pune
ORD_12737,CUST_6990,2024-02-16,3705,Card,Returned,Hyderabad
ORD_12738,CUST_4488,2023-12-13,3627,COD,Delivered,Delhi
ORD_12739,CUST_7818,2023-12-10,1560,UPI,Delivered,Mumbai
ORD_12740,CUST_4816,2024-02-19,707,Netbanking,Delivered,Kolkata
ORD_12741,CUST_1411,2024-01-26,2711,Card,Cancelled,Pune
ORD_12742,CUST_3403,2024-04-10,587,Card,Delivered,Chennai
ORD_12743,CUST_3234,2024-05-02,4861,Netbanking,Delivered,Kolkata
ORD_12744,CUST_4963,2024-03-26,383,UPI,Returned,Bangalore
ORD_12745,CUST_5324,2024-05-31,5101,UPI,Cancelled,Chennai
ORD_12746,CUST_1674,2024-04-19,1771,UPI,Delivered,Bangalore
ORD_12747,CUST_7670,2024-01-25,5230,UPI,Delivered,Chennai
ORD_12748,CUST_2893,2024-05-09,3511,Netbanking,Delivered,Bangalore
ORD_12749,CUST_8316,2024-02-11,3667,UPI,Cancelled,Pune
ORD_12750,CUST_7688,2024-01-11,2026,Card,Delivered,Hyderabad
ORD_12751,CUST_7365,2024-05-25,2996,Card,Delivered,Chennai
ORD_12752,CUST_8268,2024-05-26,3916,Card,Delivered,Pune
ORD_12753,CUST_6424,2024-04-23,4038,UPI,Delivered,Hyderabad
ORD_12754,CUST_3721,2024-04-08,3277,COD,Delivered,Pune
ORD_12755,CUST_4362,2024-02-12,1967,Card,Delivered,Delhi
ORD_12756,CUST_8258,2024-02-02,2462,Netbanking,Delivered,Kolkata
ORD_12757,CUST_2283,2024-01-29,2838,Netbanking,Delivered,Chennai
ORD_12758,CUST_8756,2024-01-26,2392,Card,Returned,Chennai
ORD_12759,CUST_5192,2023-12-10,836,COD,Delivered,Delhi
ORD_12760,CUST_2899,2024-03-24,1877,Card,Delivered,Delhi
ORD_12761,CUST_3475,2024-02-08,3250,UPI,Delivered,Hyderabad
ORD_12762,CUST_8997,2024-02-11,4042,Card,Delivered,Hyderabad
ORD_12763,CUST_6858,2024-05-05,2570,Card,Cancelled,Hyderabad
ORD_12764,CUST_4510,2023-12-19,2081,COD,Returned,Kolkata
ORD_12765,CUST_5535,2024-01-29,1485,Netbanking,Delivered,Pune
ORD_12766,CUST_8354,2023-12-26,1226,Netbanking,Delivered,Mumbai
ORD_12767,CUST_2495,2024-01-17,3298,Netbanking,Delivered,Hyderabad
ORD_12768,CUST_3487,2024-03-13,3996,Netbanking,Delivered,Bangalore
ORD_12769,CUST_4461,2024-01-06,3456,COD,Delivered,Bangalore
ORD_12770,CUST_4383,2024-01-20,1948,Netbanking,Delivered,Pune
ORD_12771,CUST_3119,2024-03-26,658,COD,Cancelled,Chennai
ORD_12772,CUST_7662,2024-03-12,4914,UPI,Delivered,Chennai
ORD_12773,CUST_4930,2024-03-12,2933,UPI,Returned,Kolkata
ORD_12774,CUST_2067,2024-04-10,3955,Netbanking,Delivered,Pune
ORD_12775,CUST_7463,2024-03-13,4540,UPI,Returned,Hyderabad
ORD_12776,CUST_6114,2024-04-17,4797,Netbanking,Delivered,Hyderabad
ORD_12777,CUST_7847,2024-03-22,438,UPI,Delivered,Mumbai
ORD_12778,CUST_3310,2024-02-17,3977,Netbanking,Returned,Bangalore
ORD_12779,CUST_4886,2024-02-23,2193,UPI,Cancelled,Chennai
ORD_12780,CUST_2736,2023-12-17,1085,COD,Cancelled,Kolkata
ORD_12781,CUST_6463,2024-02-05,654,Netbanking,Returned,Hyderabad
ORD_12782,CUST_3352,2024-03-03,4083,Netbanking,Returned,Bangalore
ORD_12783,CUST_2990,2024-02-10,906,Netbanking,Cancelled,Mumbai
ORD_12784,CUST_1721,2024-05-10,2630,Netbanking,Cancelled,Hyderabad
ORD_12785,CUST_6508,2024-03-27,4018,UPI,Returned,Kolkata
ORD_12786,CUST_4986,2023-12-09,3795,Card,Delivered,Chennai
ORD_12787,CUST_8182,2024-04-04,3114,Card,Delivered,Mumbai
ORD_12788,CUST_5942,2024-02-19,1705,Card,Delivered,Kolkata
ORD_12789,CUST_6598,2024-05-14,1575,UPI,Delivered,Hyderabad
ORD_12790,CUST_3403,2024-01-14,1637,Card,Delivered,Hyderabad
ORD_12791,CUST_6511,2023-12-18,2791,Card,Delivered,Kolkata
ORD_12792,CUST_1639,2024-05-20,4259,Netbanking,Cancelled,Mumbai
ORD_12793,CUST_5401,2024-03-11,5006,COD,Returned,Hyderabad
ORD_12794,CUST_6306,2023-12-13,2812,COD,Delivered,Hyderabad
ORD_12795,CUST_4400,2024-02-02,2230,UPI,Delivered,Pune
ORD_12796,CUST_3081,2024-04-17,4392,Card,Delivered,Bangalore
ORD_12797,CUST_3528,2024-03-26,914,Card,Cancelled,Hyderabad
ORD_12798,CUST_8544,2024-04-16,2215,UPI,Cancelled,Chennai
ORD_12799,CUST_2544,2024-02-22,2220,UPI,Returned,Mumbai
ORD_12800,CUST_7434,2023-12-24,463,Card,Delivered,Delhi
ORD_12801,CUST_8442,2024-04-02,515,UPI,Delivered,Kolkata
ORD_12802,CUST_5297,2023-12-19,4992,UPI,Delivered,Bangalore
ORD_12803,CUST_8882,2024-03-21,2245,Card,Delivered,Pune
ORD_12804,CUST_4304,2024-03-03,1013,Card,Delivered,Kolkata
ORD_12805,CUST_7689,2023-12-16,3968,COD,Returned,Pune
ORD_12806,CUST_2668,2024-03-11,2910,COD,Delivered,Kolkata
ORD_12807,CUST_8852,2023-12-12,4257,Card,Delivered,Bangalore
ORD_12808,CUST_5000,2024-02-23,3909,UPI,Delivered,Mumbai
ORD_12809,CUST_7776,2024-02-26,1026,Netbanking,Returned,Mumbai
ORD_12810,CUST_8044,2024-05-08,2733,COD,Delivered,Kolkata
ORD_12811,CUST_3901,2023-12-11,4819,Card,Returned,Chennai
ORD_12812,CUST_5836,2024-02-01,969,Card,Delivered,Hyderabad
ORD_12813,CUST_6099,2024-02-10,1043,COD,Delivered,Delhi
ORD_12814,CUST_6629,2024-02-27,717,Card,Delivered,Kolkata
ORD_12815,CUST_3451,2024-02-28,5185,UPI,Delivered,Hyderabad
ORD_12816,CUST_3428,2024-03-22,2547,Card,Returned,Chennai
ORD_12817,CUST_6305,2024-04-17,3258,Netbanking,Delivered,Chennai
ORD_12818,CUST_8885,2024-05-05,415,Netbanking,Returned,Chennai
ORD_12819,CUST_4061,2024-01-17,1328,UPI,Cancelled,Kolkata
ORD_12820,CUST_1753,2023-12-19,2310,Card,Returned,Kolkata
ORD_12821,CUST_6129,2023-12-11,5040,COD,Delivered,Mumbai
ORD_12822,CUST_7122,2024-02-09,1012,Netbanking,Delivered,Pune
ORD_12823,CUST_7019,2024-05-19,453,Netbanking,Returned,Pune
ORD_12824,CUST_5150,2024-01-22,4308,Card,Delivered,Pune
ORD_12825,CUST_2310,2024-03-05,3078,Netbanking,Delivered,Mumbai
ORD_12826,CUST_5704,2024-04-04,2536,COD,Delivered,Mumbai
ORD_12827,CUST_1262,2024-05-29,2144,Card,Returned,Mumbai
ORD_12828,CUST_6744,2024-03-10,3959,COD,Delivered,Delhi
ORD_12829,CUST_4690,2024-04-18,5244,Card,Cancelled,Mumbai
ORD_12830,CUST_3144,2024-04-22,935,UPI,Delivered,Pune
ORD_12831,CUST_3808,2024-02-25,2294,UPI,Delivered,Delhi
ORD_12832,CUST_7844,2024-05-18,2336,Netbanking,Returned,Pune
ORD_12833,CUST_2469,2024-02-05,1050,UPI,Returned,Pune
ORD_12834,CUST_4328,2024-05-29,5216,COD,Delivered,Kolkata
ORD_12835,CUST_3330,2024-02-28,4636,Card,Delivered,Hyderabad
ORD_12836,CUST_5161,2024-04-26,692,COD,Delivered,Kolkata
ORD_12837,CUST_3451,2024-01-10,4393,COD,Delivered,Hyderabad
ORD_12838,CUST_1738,2024-01-04,3227,UPI,Delivered,Hyderabad
ORD_12839,CUST_7996,2024-03-21,2822,UPI,Delivered,Hyderabad
ORD_12840,CUST_7960,2024-05-09,1447,COD,Delivered,Pune
ORD_12841,CUST_6978,2023-12-08,2784,UPI,Delivered,Kolkata
ORD_12842,CUST_3374,2024-02-12,3953,UPI,Delivered,Chennai
ORD_12843,CUST_2492,2024-04-06,2609,COD,Returned,Hyderabad
ORD_12844,CUST_7882,2024-01-23,1437,Card,Delivered,Chennai
ORD_12845,CUST_5559,2024-01-06,2389,Card,Delivered,Kolkata
ORD_12846,CUST_1043,2023-12-22,1299,Card,Delivered,Pune
ORD_12847,CUST_6096,2024-05-24,5010,Card,Delivered,Delhi
ORD_12848,CUST_6751,2024-05-14,1724,UPI,Delivered,Pune
ORD_12849,CUST_4672,2024-02-14,5232,Card,Delivered,Delhi
ORD_12850,CUST_3909,2024-05-31,1285,Netbanking,Delivered,Mumbai
ORD_12851,CUST_2909,2024-04-13,4353,COD,Delivered,Chennai
ORD_12852,CUST_3436,2024-04-30,4085,Netbanking,Delivered,Bangalore
ORD_12853,CUST_2208,2023-12-23,358,Netbanking,Delivered,Mumbai
ORD_12854,CUST_1263,2023-12-12,1573,COD,Delivered,Delhi
ORD_12855,CUST_3670,2024-04-11,4962,Card,Delivered,Pune
ORD_12856,CUST_4919,2024-05-03,1459,COD,Delivered,Kolkata
ORD_12857,CUST_4350,2024-05-05,2133,COD,Delivered,Pune
ORD_12858,CUST_8052,2024-01-05,3108,Card,Delivered,Hyderabad
ORD_12859,CUST_4050,2024-01-10,807,Card,Returned,Delhi
ORD_12860,CUST_1013,2024-05-27,4382,Netbanking,Cancelled,Mumbai
ORD_12861,CUST_2518,2024-01-16,2887,Netbanking,Delivered,Delhi
ORD_12862,CUST_5959,2024-01-19,5203,Card,Returned,Kolkata
ORD_12863,CUST_5312,2023-12-20,5009,Netbanking,Delivered,Kolkata
ORD_12864,CUST_1452,2024-05-30,2990,Netbanking,Delivered,Pune
ORD_12865,CUST_2524,2024-03-05,735,UPI,Returned,Kolkata
ORD_12866,CUST_8336,2024-02-22,3019,Netbanking,Delivered,Hyderabad
ORD_12867,CUST_4524,2024-03-14,4201,Netbanking,Returned,Hyderabad
ORD_12868,CUST_8277,2024-02-21,3778,UPI,Returned,Chennai
ORD_12869,CUST_3351,2024-02-15,2273,Netbanking,Cancelled,Bangalore
ORD_12870,CUST_1780,2024-04-06,3017,UPI,Delivered,Pune
ORD_12871,CUST_5298,2024-01-26,4775,UPI,Cancelled,Pune
ORD_12872,CUST_7558,2024-05-26,2056,COD,Delivered,Pune
ORD_12873,CUST_3607,2024-02-01,3737,Netbanking,Delivered,Delhi
ORD_12874,CUST_8975,2024-05-07,455,Netbanking,Delivered,Kolkata
ORD_12875,CUST_6572,2024-02-10,5065,Card,Returned,Hyderabad
ORD_12876,CUST_1609,2023-12-09,4869,Netbanking,Returned,Hyderabad
ORD_12877,CUST_7680,2024-03-30,1410,UPI,Cancelled,Hyderabad
ORD_12878,CUST_3998,2024-02-09,3833,Netbanking,Delivered,Delhi
ORD_12879,CUST_7293,2024-03-25,1140,UPI,Delivered,Hyderabad
ORD_12880,CUST_5656,2023-12-22,2317,UPI,Delivered,Pune
ORD_12881,CUST_5441,2024-05-31,2460,UPI,Delivered,Kolkata
ORD_12882,CUST_3224,2023-12-06,1479,UPI,Delivered,Bangalore
ORD_12883,CUST_2977,2023-12-24,3566,UPI,Delivered,Pune
ORD_12884,CUST_4568,2024-05-09,1210,UPI,Delivered,Mumbai
ORD_12885,CUST_3324,2024-01-02,2452,UPI,Delivered,Bangalore
ORD_12886,CUST_4255,2024-05-24,5188,Netbanking,Delivered,Hyderabad
ORD_12887,CUST_5496,2024-04-10,1806,UPI,Delivered,Chennai
ORD_12888,CUST_1601,2024-01-13,1494,COD,Delivered,Kolkata
ORD_12889,CUST_7073,2024-05-23,1679,Netbanking,Delivered,Chennai
ORD_12890,CUST_3678,2023-12-10,4764,Netbanking,Delivered,Hyderabad
ORD_12891,CUST_4860,2024-05-26,4659,Netbanking,Delivered,Mumbai
ORD_12892,CUST_8464,2024-05-06,2942,COD,Delivered,Delhi
ORD_12893,CUST_3090,2023-12-05,1039,COD,Returned,Mumbai
ORD_12894,CUST_7815,2024-02-16,2498,COD,Delivered,Pune
ORD_12895,CUST_1129,2024-01-17,1798,Netbanking,Returned,Mumbai
ORD_12896,CUST_8319,2024-01-19,4574,Card,Delivered,Pune
ORD_12897,CUST_3235,2024-02-19,2578,UPI,Delivered,Hyderabad
ORD_12898,CUST_7551,2024-01-07,2594,COD,Returned,Mumbai
ORD_12899,CUST_3828,2024-05-01,3180,Netbanking,Delivered,Kolkata
ORD_12900,CUST_2038,2024-03-14,2953,COD,Delivered,Delhi
ORD_12901,CUST_3500,2024-05-04,2471,UPI,Delivered,Delhi
ORD_12902,CUST_8379,2024-01-08,1581,Card,Returned,Delhi
ORD_12903,CUST_4660,2024-03-31,4246,COD,Cancelled,Delhi
ORD_12904,CUST_8110,2024-03-20,4558,UPI,Returned,Hyderabad
ORD_12905,CUST_5045,2024-03-26,722,COD,Delivered,Delhi
ORD_12906,CUST_4427,2023-12-05,698,UPI,Cancelled,Kolkata
ORD_12907,CUST_3886,2024-03-01,4207,COD,Delivered,Kolkata
ORD_12908,CUST_6447,2024-05-21,4198,COD,Delivered,Mumbai
ORD_12909,CUST_3308,2024-04-07,1684,COD,Delivered,Chennai
ORD_12910,CUST_1570,2024-05-21,853,Card,Returned,Chennai
ORD_12911,CUST_2005,2024-01-28,3604,Netbanking,Returned,Chennai
ORD_12912,CUST_7371,2024-02-05,2447,UPI,Delivered,Delhi
ORD_12913,CUST_8063,2024-02-26,4096,Netbanking,Delivered,Bangalore
ORD_12914,CUST_6077,2024-05-18,4046,Netbanking,Delivered,Bangalore
ORD_12915,CUST_8614,2024-02-26,2648,Card,Delivered,Delhi
ORD_12916,CUST_6817,2024-05-02,979,Netbanking,Delivered,Pune
ORD_12917,CUST_2319,2024-02-11,5203,COD,Cancelled,Mumbai
ORD_12918,CUST_4006,2024-05-08,546,Netbanking,Cancelled,Bangalore
ORD_12919,CUST_3542,2024-02-17,1357,COD,Cancelled,Hyderabad
ORD_12920,CUST_6906,2024-02-03,1211,COD,Delivered,Chennai
ORD_12921,CUST_8285,2024-05-19,4564,COD,Returned,Delhi
ORD_12922,CUST_1256,2024-03-03,4066,COD,Cancelled,Kolkata
ORD_12923,CUST_8815,2024-04-06,4895,Card,Returned,Bangalore
ORD_12924,CUST_2661,2024-03-22,3050,COD,Delivered,Delhi
ORD_12925,CUST_3448,2024-02-16,4402,COD,Delivered,Delhi
ORD_12926,CUST_1604,2024-01-30,5110,UPI,Delivered,Delhi
ORD_12927,CUST_4579,2024-04-05,2713,Netbanking,Delivered,Pune
ORD_12928,CUST_6270,2024-05-28,4666,Netbanking,Returned,Mumbai
ORD_12929,CUST_1558,2024-01-20,4847,COD,Delivered,Chennai
ORD_12930,CUST_2144,2023-12-28,3144,UPI,Cancelled,Mumbai
ORD_12931,CUST_1441,2023-12-09,4029,Card,Returned,Delhi
ORD_12932,CUST_1031,2024-03-16,2496,Card,Delivered,Delhi
ORD_12933,CUST_3147,2023-12-12,4450,Netbanking,Delivered,Mumbai
ORD_12934,CUST_4689,2023-12-29,4447,Card,Delivered,Delhi
ORD_12935,CUST_3313,2023-12-31,403,UPI,Delivered,Pune
ORD_12936,CUST_5882,2024-01-28,591,COD,Delivered,Pune
ORD_12937,CUST_3365,2024-04-23,467,Card,Delivered,Pune
ORD_12938,CUST_8209,2024-03-19,3321,Card,Delivered,Delhi
ORD_12939,CUST_7118,2024-02-12,2455,COD,Cancelled,Bangalore
ORD_12940,CUST_2504,2024-03-02,1315,COD,Returned,Bangalore
ORD_12941,CUST_4099,2024-01-29,2181,Netbanking,Delivered,Bangalore
ORD_12942,CUST_2166,2024-02-03,693,UPI,Returned,Kolkata
ORD_12943,CUST_6497,2023-12-12,1301,COD,Delivered,Kolkata
ORD_12944,CUST_2421,2023-12-08,3880,Netbanking,Delivered,Hyderabad
ORD_12945,CUST_1300,2024-01-24,2348,Netbanking,Delivered,Delhi
ORD_12946,CUST_5153,2024-05-12,2270,COD,Cancelled,Bangalore
ORD_12947,CUST_2882,2024-04-24,1741,COD,Delivered,Delhi
ORD_12948,CUST_8040,2024-03-06,3773,COD,Delivered,Kolkata
ORD_12949,CUST_5685,2024-01-03,4899,Netbanking,Delivered,Kolkata
ORD_12950,CUST_6513,2023-12-11,4941,UPI,Delivered,Mumbai
ORD_12951,CUST_2675,2024-06-01,2573,UPI,Delivered,Chennai
ORD_12952,CUST_7241,2024-06-01,488,UPI,Delivered,Kolkata
ORD_12953,CUST_7903,2024-03-08,2103,Card,Delivered,Hyderabad
ORD_12954,CUST_4291,2024-02-06,573,Card,Delivered,Hyderabad
ORD_12955,CUST_7087,2024-02-05,2385,COD,Delivered,Pune
ORD_12956,CUST_7249,2024-03-05,5204,Card,Cancelled,Mumbai
ORD_12957,CUST_8974,2024-03-20,1076,Card,Delivered,Pune
ORD_12958,CUST_3669,2023-12-28,1031,Netbanking,Delivered,Kolkata
ORD_12959,CUST_8165,2024-02-02,4902,COD,Delivered,Mumbai
ORD_12960,CUST_6268,2024-05-08,561,Netbanking,Delivered,Chennai
ORD_12961,CUST_4162,2024-01-07,2113,COD,Delivered,Chennai
ORD_12962,CUST_8930,2024-05-22,407,UPI,Cancelled,Delhi
ORD_12963,CUST_1625,2024-03-14,546,COD,Delivered,Mumbai
ORD_12964,CUST_3871,2024-02-21,2242,UPI,Returned,Hyderabad
ORD_12965,CUST_8038,2024-01-24,3687,Netbanking,Cancelled,Hyderabad
ORD_12966,CUST_5297,2023-12-24,2364,UPI,Delivered,Bangalore
ORD_12967,CUST_8362,2024-04-17,2100,Netbanking,Returned,Kolkata
ORD_12968,CUST_3179,2024-01-17,1771,COD,Delivered,Hyderabad
ORD_12969,CUST_8237,2023-12-26,2168,COD,Delivered,Kolkata
ORD_12970,CUST_5792,2024-01-26,2598,COD,Cancelled,Delhi
ORD_12971,CUST_4243,2024-05-04,5089,Card,Delivered,Bangalore
ORD_12972,CUST_1869,2023-12-16,1552,Netbanking,Cancelled,Pune
ORD_12973,CUST_4087,2024-05-31,3950,Card,Delivered,Pune
ORD_12974,CUST_4826,2023-12-10,942,Card,Delivered,Delhi
ORD_12975,CUST_3445,2024-04-18,991,COD,Delivered,Mumbai
ORD_12976,CUST_6956,2024-02-12,3978,COD,Delivered,Bangalore
ORD_12977,CUST_3323,2024-03-14,2133,Card,Delivered,Chennai
ORD_12978,CUST_3022,2024-05-06,3934,UPI,Delivered,Delhi
ORD_12979,CUST_3981,2024-01-17,3510,COD,Delivered,Kolkata
ORD_12980,CUST_4229,2023-12-23,1993,Card,Delivered,Bangalore
ORD_12981,CUST_7859,2024-02-20,2310,UPI,Cancelled,Chennai
ORD_12982,CUST_6650,2024-02-06,3674,Card,Delivered,Mumbai
ORD_12983,CUST_1755,2024-01-21,1825,COD,Delivered,Kolkata
ORD_12984,CUST_1963,2024-05-20,1870,Card,Delivered,Bangalore
ORD_12985,CUST_5417,2024-05-22,741,Card,Returned,Kolkata
ORD_12986,CUST_5388,2024-05-20,2400,Netbanking,Delivered,Delhi
ORD_12987,CUST_8341,2023-12-11,2923,UPI,Cancelled,Chennai
ORD_12988,CUST_3474,2024-03-16,1573,UPI,Returned,Delhi
ORD_12989,CUST_5903,2024-04-01,4164,COD,Delivered,Hyderabad
ORD_12990,CUST_8389,2024-05-14,1453,COD,Delivered,Hyderabad
ORD_12991,CUST_3009,2023-12-16,1510,UPI,Cancelled,Bangalore
ORD_12992,CUST_2180,2023-12-27,4216,UPI,Delivered,Kolkata
ORD_12993,CUST_1771,2024-05-10,3668,UPI,Delivered,Chennai
ORD_12994,CUST_7792,2024-05-24,1704,UPI,Delivered,Bangalore
ORD_12995,CUST_8488,2024-04-12,850,Netbanking,Delivered,Bangalore
ORD_12996,CUST_3774,2024-04-09,5216,COD,Cancelled,Pune
ORD_12997,CUST_4366,2024-01-10,3128,Netbanking,Delivered,Delhi
ORD_12998,CUST_6425,2024-04-07,2811,UPI,Returned,Pune
ORD_12999,CUST_4702,2024-03-04,1979,UPI,Delivered,Chennai
ORD_13000,CUST_7975,2024-04-10,2007,COD,Delivered,Hyderabad
ORD_13001,CUST_3181,2024-02-05,3952,COD,Delivered,Chennai
ORD_13002,CUST_1530,2023-12-24,563,Card,Delivered,Hyderabad
ORD_13003,CUST_2150,2024-02-19,416,COD,Delivered,Kolkata
ORD_13004,CUST_8041,2024-05-07,726,COD,Returned,Delhi
ORD_13005,CUST_6365,2023-12-26,4805,COD,Delivered,Chennai
ORD_13006,CUST_2095,2024-04-21,1559,UPI,Returned,Chennai
ORD_13007,CUST_8768,2024-02-20,1210,Netbanking,Cancelled,Pune
ORD_13008,CUST_2349,2024-05-27,5020,UPI,Delivered,Hyderabad
ORD_13009,CUST_5382,2024-01-06,2531,COD,Delivered,Hyderabad
ORD_13010,CUST_1988,2024-01-25,2056,Netbanking,Returned,Mumbai
ORD_13011,CUST_3269,2024-05-21,4825,UPI,Delivered,Bangalore
ORD_13012,CUST_1908,2023-12-14,994,Netbanking,Delivered,Bangalore
ORD_13013,CUST_8769,2024-03-12,1958,COD,Delivered,Hyderabad
ORD_13014,CUST_8506,2024-01-12,794,Netbanking,Delivered,Hyderabad
ORD_13015,CUST_2088,2024-02-05,2201,Netbanking,Delivered,Pune
ORD_13016,CUST_6522,2023-12-07,940,UPI,Returned,Hyderabad
ORD_13017,CUST_4380,2024-02-26,3280,UPI,Delivered,Delhi
ORD_13018,CUST_1053,2024-04-25,4299,COD,Cancelled,Chennai
ORD_13019,CUST_5682,2023-12-13,5210,Netbanking,Delivered,Mumbai
ORD_13020,CUST_3966,2024-03-30,1781,Card,Delivered,Bangalore
ORD_13021,CUST_6416,2024-04-11,3669,Card,Cancelled,Pune
ORD_13022,CUST_5183,2024-04-02,1086,UPI,Delivered,Mumbai
ORD_13023,CUST_3241,2024-05-12,2838,Card,Delivered,Bangalore
ORD_13024,CUST_7113,2024-01-15,4628,COD,Cancelled,Kolkata
ORD_13025,CUST_4594,2024-02-24,3499,COD,Returned,Chennai
ORD_13026,CUST_3276,2023-12-31,3475,UPI,Delivered,Kolkata
ORD_13027,CUST_8900,2024-02-01,613,Netbanking,Delivered,Delhi
ORD_13028,CUST_6469,2024-01-29,2143,Netbanking,Delivered,Bangalore
ORD_13029,CUST_3126,2024-05-04,3765,COD,Delivered,Mumbai
ORD_13030,CUST_2818,2024-05-15,3044,UPI,Returned,Kolkata
ORD_13031,CUST_8431,2024-01-26,2328,Netbanking,Delivered,Kolkata
ORD_13032,CUST_5529,2024-01-17,5254,Netbanking,Returned,Chennai
ORD_13033,CUST_3197,2024-04-17,1568,UPI,Delivered,Bangalore
ORD_13034,CUST_1549,2024-02-12,2878,Card,Cancelled,Pune
ORD_13035,CUST_5082,2024-03-11,3140,COD,Delivered,Mumbai
ORD_13036,CUST_2310,2024-01-27,802,Card,Cancelled,Bangalore
ORD_13037,CUST_7363,2024-04-24,4105,UPI,Returned,Delhi
ORD_13038,CUST_3289,2024-05-13,5085,COD,Delivered,Mumbai
ORD_13039,CUST_7380,2024-04-26,3143,Netbanking,Delivered,Mumbai
ORD_13040,CUST_8276,2024-02-27,4025,Card,Delivered,Delhi
ORD_13041,CUST_4589,2024-02-26,1418,COD,Delivered,Chennai
ORD_13042,CUST_4895,2024-01-03,2017,COD,Delivered,Kolkata
ORD_13043,CUST_1016,2024-03-26,4392,UPI,Cancelled,Hyderabad
ORD_13044,CUST_6028,2024-02-18,883,Card,Cancelled,Hyderabad
ORD_13045,CUST_5254,2024-04-09,2319,Netbanking,Delivered,Kolkata
ORD_13046,CUST_6856,2023-12-21,2436,UPI,Cancelled,Pune
ORD_13047,CUST_3791,2024-01-07,4046,UPI,Delivered,Delhi
ORD_13048,CUST_1835,2024-05-03,4412,UPI,Delivered,Chennai
ORD_13049,CUST_7159,2024-02-21,1279,COD,Delivered,Delhi
ORD_13050,CUST_7867,2024-01-27,1053,UPI,Returned,Pune
ORD_13051,CUST_2642,2024-05-06,1599,Card,Cancelled,Kolkata
ORD_13052,CUST_4765,2024-01-17,1238,UPI,Cancelled,Delhi
ORD_13053,CUST_1442,2024-02-16,1429,COD,Delivered,Pune
ORD_13054,CUST_8309,2024-03-27,3429,Netbanking,Cancelled,Delhi
ORD_13055,CUST_5164,2023-12-07,5046,Netbanking,Delivered,Kolkata
ORD_13056,CUST_7348,2024-01-21,4588,Netbanking,Delivered,Chennai
ORD_13057,CUST_8114,2024-02-04,404,UPI,Returned,Pune
ORD_13058,CUST_1823,2023-12-27,3165,UPI,Delivered,Delhi
ORD_13059,CUST_3237,2024-05-07,809,UPI,Returned,Kolkata
ORD_13060,CUST_8908,2023-12-25,5262,COD,Cancelled,Mumbai
ORD_13061,CUST_7524,2024-01-05,940,COD,Delivered,Mumbai
ORD_13062,CUST_1004,2024-03-26,4845,UPI,Delivered,Delhi
ORD_13063,CUST_3713,2024-01-20,1898,Netbanking,Delivered,Pune
ORD_13064,CUST_1619,2024-03-03,1947,UPI,Delivered,Mumbai
ORD_13065,CUST_8005,2024-05-13,508,Card,Delivered,Mumbai
ORD_13066,CUST_3864,2024-03-23,4056,UPI,Delivered,Mumbai
ORD_13067,CUST_2134,2024-01-05,4290,UPI,Delivered,Hyderabad
ORD_13068,CUST_3847,2024-05-17,3272,UPI,Returned,Chennai
ORD_13069,CUST_8773,2024-05-16,3395,COD,Delivered,Chennai
ORD_13070,CUST_6419,2024-04-28,4869,UPI,Delivered,Kolkata
ORD_13071,CUST_5893,2023-12-22,3465,COD,Cancelled,Pune
ORD_13072,CUST_1449,2024-05-24,1067,Netbanking,Returned,Pune
ORD_13073,CUST_5262,2024-01-14,3057,Card,Returned,Bangalore
ORD_13074,CUST_2052,2024-05-25,3031,Netbanking,Returned,Mumbai
ORD_13075,CUST_5612,2024-03-19,1335,UPI,Delivered,Delhi
ORD_13076,CUST_5122,2024-03-16,3489,UPI,Delivered,Mumbai
ORD_13077,CUST_6728,2024-01-08,4142,Netbanking,Delivered,Chennai
ORD_13078,CUST_1725,2024-01-08,1936,COD,Delivered,Chennai
ORD_13079,CUST_7983,2023-12-25,3284,Netbanking,Cancelled,Chennai
ORD_13080,CUST_8992,2024-03-11,374,Netbanking,Delivered,Chennai
ORD_13081,CUST_7449,2024-04-19,3096,Netbanking,Delivered,Mumbai
ORD_13082,CUST_6922,2024-03-30,3364,COD,Delivered,Kolkata
ORD_13083,CUST_4834,2024-04-01,3387,COD,Delivered,Chennai
