order_id,product_id,quantity,price,discount
ORD_12216,PROD_32,3,1691,0%
ORD_12216,PROD_199,1,1914,0%
ORD_12217,PROD_32,1,1038,0%
ORD_12217,PROD_186,3,2104,0%
ORD_12217,PROD_234,3,2166,10%
ORD_12218,PROD_299,2,2519,5%
ORD_12218,PROD_134,2,2823,0%
ORD_12218,PROD_200,3,560,15%
ORD_12219,PROD_191,1,326,10%
ORD_12219,PROD_90,3,1549,5%
ORD_12220,PROD_20,1,1720,5%
ORD_12221,PROD_303,1,3011,20%
ORD_12221,PROD_217,1,2133,20%
ORD_12221,PROD_93,2,1155,0%
ORD_12221,PROD_336,3,2462,20%
ORD_12222,PROD_98,3,2843,0%
ORD_12222,PROD_96,1,2822,0%
ORD_12222,PROD_188,2,930,0%
ORD_12223,PROD_81,3,689,10%
ORD_12223,PROD_251,3,544,20%
ORD_12224,PROD_74,2,1439,15%
ORD_12224,PROD_284,1,804,5%
ORD_12224,PROD_236,2,1934,10%
ORD_12225,PROD_248,1,1361,20%
ORD_12225,PROD_138,1,2956,0%
ORD_12225,PROD_138,2,2298,0%
ORD_12226,PROD_9,3,1692,20%
ORD_12227,PROD_212,1,564,15%
ORD_12227,PROD_167,3,928,0%
ORD_12227,PROD_287,3,1083,0%
ORD_12228,PROD_134,1,2530,20%
ORD_12228,PROD_177,3,2758,20%
ORD_12229,PROD_42,1,693,10%
ORD_12229,PROD_149,1,1436,5%
ORD_12229,PROD_198,1,2533,10%
ORD_12230,PROD_50,3,2474,15%
ORD_12230,PROD_111,3,449,20%
ORD_12230,PROD_14,2,938,15%
ORD_12231,PROD_38,1,2419,0%
ORD_12232,PROD_15,3,1872,10%
ORD_12232,PROD_15,1,974,0%
ORD_12232,PROD_14,3,2482,0%
ORD_12232,PROD_312,2,2741,0%
ORD_12233,PROD_336,2,1440,15%
ORD_12233,PROD_30,2,3069,0%
ORD_12233,PROD_206,1,1349,15%
ORD_12234,PROD_124,3,3060,10%
ORD_12234,PROD_110,2,261,10%
ORD_12234,PROD_68,2,1287,15%
ORD_12234,PROD_277,1,810,10%
ORD_12235,PROD_312,3,514,0%
ORD_12235,PROD_313,1,2478,5%
ORD_12236,PROD_286,3,2470,15%
ORD_12236,PROD_232,3,970,20%
ORD_12236,PROD_136,3,857,10%
ORD_12237,PROD_35,1,956,0%
ORD_12237,PROD_231,3,834,5%
ORD_12237,PROD_163,2,3153,20%
ORD_12237,PROD_180,1,3076,0%
ORD_12238,PROD_174,1,2539,10%
ORD_12238,PROD_206,1,2803,0%
ORD_12238,PROD_63,2,1301,0%
ORD_12239,PROD_278,3,285,20%
ORD_12240,PROD_65,1,2412,5%
ORD_12241,PROD_144,2,267,10%
ORD_12241,PROD_208,1,2101,15%
ORD_12241,PROD_4,2,2198,0%
ORD_12241,PROD_290,2,2067,0%
ORD_12242,PROD_135,1,905,20%
ORD_12242,PROD_243,3,2182,0%
ORD_12242,PROD_125,2,1746,0%
ORD_12242,PROD_177,1,734,0%
ORD_12243,PROD_64,2,2235,5%
ORD_12243,PROD_271,3,908,0%
ORD_12244,PROD_150,1,2857,5%
ORD_12244,PROD_129,3,1542,5%
ORD_12244,PROD_253,2,742,0%
ORD_12244,PROD_82,1,2036,20%
ORD_12245,PROD_219,1,545,15%
ORD_12245,PROD_324,2,2575,0%
ORD_12245,PROD_270,2,2659,5%
ORD_12245,PROD_245,2,2454,0%
ORD_12246,PROD_18,2,1713,10%
ORD_12247,PROD_271,3,679,0%
ORD_12247,PROD_162,2,2767,20%
ORD_12247,PROD_313,2,1442,5%
ORD_12247,PROD_187,1,2715,20%
ORD_12248,PROD_222,2,1714,0%
ORD_12248,PROD_163,3,1602,0%
ORD_12248,PROD_165,1,1284,15%
ORD_12248,PROD_21,3,1015,0%
ORD_12249,PROD_7,1,1106,15%
ORD_12250,PROD_308,2,622,5%
ORD_12250,PROD_69,1,1175,20%
ORD_12250,PROD_69,3,1241,5%
ORD_12251,PROD_314,2,1268,5%
ORD_12252,PROD_326,2,989,0%
ORD_12253,PROD_154,1,2003,5%
ORD_12254,PROD_325,1,2768,5%
ORD_12255,PROD_88,3,238,0%
ORD_12255,PROD_252,1,795,0%
ORD_12255,PROD_319,3,1152,5%
ORD_12255,PROD_172,2,2132,10%
ORD_12256,PROD_242,3,388,20%
ORD_12256,PROD_328,2,1144,15%
ORD_12256,PROD_311,3,1533,20%
ORD_12257,PROD_50,2,472,0%
ORD_12257,PROD_64,3,937,5%
ORD_12257,PROD_338,1,1696,0%
ORD_12258,PROD_198,3,640,0%
ORD_12259,PROD_134,3,593,20%
ORD_12259,PROD_118,3,647,20%
ORD_12260,PROD_304,1,1744,20%
ORD_12260,PROD_122,3,702,0%
ORD_12260,PROD_336,3,219,20%
ORD_12261,PROD_26,3,318,0%
ORD_12262,PROD_291,1,649,0%
ORD_12262,PROD_321,2,441,0%
ORD_12262,PROD_340,2,1998,5%
ORD_12263,PROD_334,1,2396,5%
ORD_12263,PROD_11,1,624,20%
ORD_12264,PROD_336,2,2639,0%
ORD_12264,PROD_72,3,1184,0%
ORD_12265,PROD_214,3,2460,0%
ORD_12265,PROD_115,3,439,0%
ORD_12265,PROD_204,2,979,0%
ORD_12265,PROD_86,3,3160,20%
ORD_12266,PROD_210,2,983,0%
ORD_12266,PROD_40,2,2683,20%
ORD_12267,PROD_294,2,1670,10%
ORD_12267,PROD_96,3,1994,0%
ORD_12268,PROD_45,3,871,15%
ORD_12268,PROD_39,3,1599,5%
ORD_12268,PROD_337,2,1185,0%
ORD_12268,PROD_126,1,606,15%
ORD_12269,PROD_201,3,582,15%
ORD_12269,PROD_316,2,2546,10%
ORD_12270,PROD_321,3,357,10%
ORD_12271,PROD_121,1,1133,15%
ORD_12272,PROD_76,2,671,10%
ORD_12272,PROD_185,3,3107,0%
ORD_12272,PROD_269,2,1710,0%
ORD_12273,PROD_226,3,2333,20%
ORD_12273,PROD_7,2,3175,5%
ORD_12273,PROD_195,1,1295,5%
ORD_12273,PROD_42,2,1085,0%
ORD_12274,PROD_137,2,1617,15%
ORD_12274,PROD_289,3,839,20%
ORD_12274,PROD_124,3,2641,0%
ORD_12275,PROD_264,1,2520,10%
ORD_12275,PROD_27,3,417,0%
ORD_12275,PROD_153,2,930,20%
ORD_12276,PROD_333,1,3063,10%
ORD_12276,PROD_254,3,1251,10%
ORD_12276,PROD_255,1,653,10%
ORD_12277,PROD_326,2,2725,15%
ORD_12277,PROD_202,1,1849,0%
ORD_12277,PROD_144,2,2071,20%
ORD_12277,PROD_226,3,1482,15%
ORD_12278,PROD_303,3,1894,10%
ORD_12278,PROD_329,1,489,0%
ORD_12278,PROD_99,2,1343,0%
ORD_12278,PROD_41,2,1397,0%
ORD_12279,PROD_64,2,2162,0%
ORD_12280,PROD_146,1,571,15%
ORD_12280,PROD_153,2,222,10%
ORD_12280,PROD_123,1,3076,15%
ORD_12280,PROD_178,1,450,20%
ORD_12281,PROD_213,2,2173,20%
ORD_12281,PROD_45,1,277,0%
ORD_12281,PROD_110,1,1910,0%
ORD_12281,PROD_104,3,2227,5%
ORD_12282,PROD_239,2,1852,0%
ORD_12282,PROD_322,3,253,0%
ORD_12282,PROD_249,3,1917,0%
ORD_12282,PROD_91,1,1673,15%
ORD_12283,PROD_241,2,2739,15%
ORD_12283,PROD_309,1,2707,10%
ORD_12284,PROD_248,1,982,0%
ORD_12284,PROD_188,1,577,0%
ORD_12284,PROD_110,3,3013,10%
ORD_12285,PROD_143,3,1749,20%
ORD_12285,PROD_155,3,3038,0%
ORD_12285,PROD_75,3,2520,10%
ORD_12285,PROD_187,2,2118,0%
ORD_12286,PROD_208,3,2308,15%
ORD_12286,PROD_210,3,594,15%
ORD_12286,PROD_315,3,2499,0%
ORD_12286,PROD_318,1,1922,0%
ORD_12287,PROD_36,3,297,10%
ORD_12287,PROD_283,2,391,0%
ORD_12288,PROD_275,2,2932,15%
ORD_12288,PROD_57,2,2810,0%
ORD_12289,PROD_259,1,1186,5%
ORD_12289,PROD_266,3,2565,0%
ORD_12290,PROD_20,3,1306,10%
ORD_12290,PROD_24,3,834,10%
ORD_12290,PROD_249,2,1456,0%
ORD_12291,PROD_39,1,2774,15%
ORD_12291,PROD_55,3,538,20%
ORD_12291,PROD_193,1,1640,15%
ORD_12291,PROD_38,3,232,0%
ORD_12292,PROD_302,2,317,0%
ORD_12293,PROD_152,1,2440,10%
ORD_12294,PROD_174,3,2830,0%
ORD_12295,PROD_77,1,2968,0%
ORD_12295,PROD_166,2,2873,5%
ORD_12296,PROD_336,3,2144,5%
ORD_12297,PROD_195,1,1241,15%
ORD_12297,PROD_305,1,823,0%
ORD_12297,PROD_93,3,602,0%
ORD_12298,PROD_135,2,2568,15%
ORD_12298,PROD_160,3,2986,10%
ORD_12298,PROD_28,3,3136,10%
ORD_12298,PROD_203,3,2363,0%
ORD_12299,PROD_315,1,905,0%
ORD_12299,PROD_99,1,2121,5%
ORD_12300,PROD_110,2,1768,0%
ORD_12301,PROD_312,2,1156,5%
ORD_12301,PROD_290,3,2111,5%
ORD_12301,PROD_170,3,644,20%
ORD_12301,PROD_65,2,2245,10%
ORD_12302,PROD_135,3,2474,10%
ORD_12302,PROD_235,1,1143,5%
ORD_12302,PROD_288,3,2252,0%
ORD_12303,PROD_44,1,1779,20%
ORD_12304,PROD_154,3,469,0%
ORD_12304,PROD_26,1,473,10%
ORD_12304,PROD_188,1,2602,10%
ORD_12304,PROD_312,3,1114,20%
ORD_12305,PROD_86,2,827,0%
ORD_12305,PROD_165,2,556,10%
ORD_12306,PROD_55,3,2727,10%
ORD_12306,PROD_94,1,2904,0%
ORD_12307,PROD_171,3,1703,0%
ORD_12308,PROD_154,3,1352,0%
ORD_12308,PROD_157,3,1108,10%
ORD_12308,PROD_172,3,1347,0%
ORD_12309,PROD_185,1,1428,15%
ORD_12309,PROD_324,2,1484,10%
ORD_12309,PROD_88,1,1106,15%
ORD_12310,PROD_77,2,2267,0%
ORD_12311,PROD_48,2,2594,20%
ORD_12311,PROD_287,2,3106,0%
ORD_12312,PROD_92,3,3151,15%
ORD_12312,PROD_152,3,3131,5%
ORD_12312,PROD_189,1,2757,0%
ORD_12312,PROD_51,3,967,5%
ORD_12313,PROD_311,2,227,0%
ORD_12313,PROD_165,2,2661,5%
ORD_12313,PROD_41,3,3010,10%
ORD_12313,PROD_216,1,1078,15%
ORD_12314,PROD_132,2,582,10%
ORD_12314,PROD_151,1,2114,10%
ORD_12314,PROD_329,2,1239,5%
ORD_12314,PROD_220,3,780,15%
ORD_12315,PROD_282,3,660,10%
ORD_12315,PROD_249,2,3116,0%
ORD_12316,PROD_187,1,689,5%
ORD_12317,PROD_23,3,504,0%
ORD_12317,PROD_26,3,839,20%
ORD_12317,PROD_217,1,1471,5%
ORD_12318,PROD_26,2,2349,0%
ORD_12318,PROD_19,2,622,0%
ORD_12318,PROD_320,1,2065,5%
ORD_12319,PROD_70,2,1946,5%
ORD_12319,PROD_5,3,1122,0%
ORD_12320,PROD_139,2,1686,0%
ORD_12321,PROD_18,3,872,10%
ORD_12322,PROD_287,2,2279,0%
ORD_12323,PROD_245,2,1029,0%
ORD_12323,PROD_130,2,1382,15%
ORD_12323,PROD_57,2,2326,10%
ORD_12323,PROD_84,2,2814,0%
ORD_12324,PROD_334,3,793,10%
ORD_12324,PROD_199,1,2084,0%
ORD_12325,PROD_115,3,473,10%
ORD_12325,PROD_322,1,826,0%
ORD_12325,PROD_158,1,1535,15%
ORD_12326,PROD_210,3,645,0%
ORD_12326,PROD_253,3,562,5%
ORD_12326,PROD_280,3,2336,0%
ORD_12326,PROD_317,2,2846,10%
ORD_12327,PROD_286,3,2698,0%
ORD_12328,PROD_216,3,2228,15%
ORD_12328,PROD_213,1,2596,0%
ORD_12329,PROD_10,3,2574,15%
ORD_12329,PROD_45,2,318,0%
ORD_12330,PROD_46,1,2289,0%
ORD_12331,PROD_136,3,2460,10%
ORD_12331,PROD_246,2,2658,20%
ORD_12332,PROD_283,1,829,10%
ORD_12332,PROD_293,2,990,0%
ORD_12333,PROD_213,2,532,0%
ORD_12333,PROD_227,2,900,20%
ORD_12334,PROD_175,3,1246,0%
ORD_12334,PROD_232,2,1683,20%
ORD_12335,PROD_82,1,1646,0%
ORD_12336,PROD_46,2,577,0%
ORD_12336,PROD_196,2,2904,0%
ORD_12336,PROD_27,3,2583,0%
ORD_12336,PROD_150,3,2820,0%
ORD_12337,PROD_340,2,607,20%
ORD_12337,PROD_82,3,1473,5%
ORD_12337,PROD_113,1,429,0%
ORD_12337,PROD_298,2,2760,0%
ORD_12338,PROD_308,2,1565,0%
ORD_12338,PROD_289,3,1306,10%
ORD_12339,PROD_95,1,274,20%
ORD_12339,PROD_258,1,1485,0%
ORD_12339,PROD_254,3,2234,10%
ORD_12340,PROD_235,1,1244,15%
ORD_12340,PROD_18,1,1350,10%
ORD_12341,PROD_145,3,513,10%
ORD_12342,PROD_232,1,1805,20%
ORD_12342,PROD_182,1,1112,0%
ORD_12342,PROD_67,2,2220,5%
ORD_12343,PROD_180,3,404,0%
ORD_12343,PROD_62,1,3181,0%
ORD_12344,PROD_123,1,777,20%
ORD_12345,PROD_191,3,2259,5%
ORD_12346,PROD_236,2,330,15%
ORD_12347,PROD_244,3,1395,5%
ORD_12347,PROD_31,1,1224,5%
ORD_12348,PROD_314,3,781,0%
ORD_12349,PROD_161,2,2184,20%
ORD_12350,PROD_79,1,1570,5%
ORD_12351,PROD_208,2,2359,15%
ORD_12351,PROD_195,2,757,15%
ORD_12351,PROD_73,3,2974,0%
ORD_12352,PROD_342,2,3057,0%
ORD_12352,PROD_318,1,2015,5%
ORD_12353,PROD_199,3,1667,5%
ORD_12354,PROD_10,1,1081,0%
ORD_12355,PROD_292,2,2907,15%
ORD_12356,PROD_251,1,433,0%
ORD_12357,PROD_150,1,413,5%
ORD_12357,PROD_194,2,487,0%
ORD_12358,PROD_1,1,1651,0%
ORD_12358,PROD_134,1,2632,0%
ORD_12359,PROD_5,2,374,0%
ORD_12360,PROD_163,2,2722,0%
ORD_12361,PROD_261,2,1535,0%
ORD_12361,PROD_311,1,2512,15%
ORD_12362,PROD_332,2,345,0%
ORD_12362,PROD_215,1,219,0%
ORD_12362,PROD_318,1,2108,0%
ORD_12363,PROD_181,2,2053,5%
ORD_12363,PROD_134,2,2046,5%
ORD_12364,PROD_229,1,1364,0%
ORD_12364,PROD_228,1,490,0%
ORD_12364,PROD_83,3,344,20%
ORD_12365,PROD_59,2,1472,20%
ORD_12365,PROD_221,1,2558,20%
ORD_12365,PROD_201,3,600,20%
ORD_12365,PROD_15,2,383,0%
ORD_12366,PROD_271,1,3088,20%
ORD_12367,PROD_127,1,1301,0%
ORD_12367,PROD_178,3,1213,10%
ORD_12368,PROD_199,3,2605,15%
ORD_12369,PROD_37,3,1030,0%
ORD_12369,PROD_305,3,3030,5%
ORD_12369,PROD_251,3,1686,0%
ORD_12369,PROD_244,3,1195,20%
ORD_12370,PROD_294,2,521,0%
ORD_12371,PROD_302,3,927,5%
ORD_12371,PROD_47,3,1415,0%
ORD_12372,PROD_300,3,2712,15%
ORD_12372,PROD_296,3,3017,0%
ORD_12372,PROD_76,2,1637,0%
ORD_12372,PROD_104,1,1334,15%
ORD_12373,PROD_18,1,1684,5%
ORD_12373,PROD_318,1,2663,5%
ORD_12373,PROD_332,3,3061,0%
ORD_12374,PROD_327,1,512,15%
ORD_12374,PROD_112,1,3104,0%
ORD_12374,PROD_167,2,790,0%
ORD_12374,PROD_83,3,2120,5%
ORD_12375,PROD_35,2,2731,0%
ORD_12375,PROD_228,2,2978,5%
ORD_12376,PROD_255,2,3020,0%
ORD_12376,PROD_94,3,2160,20%
ORD_12377,PROD_218,1,903,20%
ORD_12378,PROD_98,1,2553,0%
ORD_12378,PROD_185,1,2620,0%
ORD_12379,PROD_148,3,1145,15%
ORD_12380,PROD_90,3,2704,15%
ORD_12380,PROD_342,1,239,5%
ORD_12380,PROD_71,1,2850,10%
ORD_12381,PROD_330,2,2869,0%
ORD_12381,PROD_236,3,789,10%
ORD_12382,PROD_117,2,2522,0%
ORD_12383,PROD_123,3,2427,0%
ORD_12383,PROD_151,2,1564,0%
ORD_12384,PROD_298,1,1777,10%
ORD_12384,PROD_212,3,2696,0%
ORD_12385,PROD_235,1,2039,20%
ORD_12385,PROD_205,1,861,10%
ORD_12385,PROD_138,1,584,20%
ORD_12385,PROD_123,1,373,0%
ORD_12386,PROD_256,1,427,5%
ORD_12386,PROD_335,3,2044,20%
ORD_12387,PROD_66,1,2451,0%
ORD_12388,PROD_119,1,1272,0%
ORD_12388,PROD_97,2,2707,0%
ORD_12388,PROD_197,3,2879,0%
ORD_12389,PROD_40,3,2969,0%
ORD_12389,PROD_296,3,1344,0%
ORD_12389,PROD_206,2,1280,15%
ORD_12389,PROD_33,2,2033,20%
ORD_12390,PROD_231,1,2716,10%
ORD_12390,PROD_203,1,391,10%
ORD_12390,PROD_172,1,2942,15%
ORD_12390,PROD_226,1,2822,0%
ORD_12391,PROD_242,3,1177,20%
ORD_12392,PROD_13,1,2130,0%
ORD_12393,PROD_327,3,2008,15%
ORD_12393,PROD_285,2,2153,10%
ORD_12394,PROD_277,3,1597,10%
ORD_12394,PROD_154,3,997,0%
ORD_12394,PROD_177,1,2214,20%
ORD_12395,PROD_289,3,2634,0%
ORD_12396,PROD_25,3,2952,0%
ORD_12396,PROD_142,3,284,0%
ORD_12396,PROD_181,3,2048,0%
ORD_12396,PROD_275,2,3017,5%
ORD_12397,PROD_89,3,2204,10%
ORD_12397,PROD_236,1,381,10%
ORD_12398,PROD_275,2,2929,20%
ORD_12399,PROD_51,2,2000,0%
ORD_12399,PROD_296,1,1737,0%
ORD_12400,PROD_226,1,1761,20%
ORD_12400,PROD_70,1,1855,15%
ORD_12400,PROD_64,1,2280,10%
ORD_12401,PROD_49,1,1951,10%
ORD_12401,PROD_151,2,3093,20%
ORD_12401,PROD_228,2,1798,20%
ORD_12402,PROD_221,1,3020,0%
ORD_12402,PROD_232,1,2375,0%
ORD_12403,PROD_299,3,1682,20%
ORD_12403,PROD_337,2,3110,10%
ORD_12403,PROD_231,3,539,10%
ORD_12404,PROD_2,3,1701,0%
ORD_12404,PROD_331,2,1899,15%
ORD_12404,PROD_262,1,876,15%
ORD_12404,PROD_194,3,2317,5%
ORD_12405,PROD_145,1,3175,0%
ORD_12405,PROD_226,2,590,5%
ORD_12405,PROD_32,3,2796,5%
ORD_12405,PROD_198,3,3066,15%
ORD_12406,PROD_103,1,2910,20%
ORD_12406,PROD_87,3,546,0%
ORD_12406,PROD_285,1,360,0%
ORD_12407,PROD_39,2,1084,0%
ORD_12408,PROD_342,1,2005,0%
ORD_12409,PROD_329,3,2696,5%
ORD_12409,PROD_15,1,2707,0%
ORD_12409,PROD_195,3,2137,0%
ORD_12409,PROD_95,1,1862,20%
ORD_12410,PROD_222,2,1422,0%
ORD_12410,PROD_38,2,2020,0%
ORD_12410,PROD_6,2,2188,10%
ORD_12411,PROD_185,1,2773,0%
ORD_12411,PROD_233,2,1240,0%
ORD_12412,PROD_134,2,3159,15%
ORD_12412,PROD_329,1,1205,20%
ORD_12413,PROD_208,1,2275,0%
ORD_12413,PROD_204,1,1871,15%
ORD_12413,PROD_337,1,1362,20%
ORD_12413,PROD_271,3,2918,20%
ORD_12414,PROD_219,3,2166,0%
ORD_12414,PROD_108,2,726,0%
ORD_12414,PROD_182,1,2536,20%
ORD_12414,PROD_5,1,1537,0%
ORD_12415,PROD_66,1,2903,0%
ORD_12415,PROD_101,3,2090,0%
ORD_12415,PROD_62,1,1703,10%
ORD_12416,PROD_208,2,3188,0%
ORD_12416,PROD_116,1,1573,15%
ORD_12416,PROD_202,1,491,5%
ORD_12416,PROD_102,1,285,0%
ORD_12417,PROD_117,3,690,0%
ORD_12417,PROD_112,1,1049,10%
ORD_12418,PROD_195,2,3025,20%
ORD_12418,PROD_144,1,1394,0%
ORD_12418,PROD_136,2,3046,0%
ORD_12419,PROD_188,2,204,20%
ORD_12420,PROD_211,2,631,0%
ORD_12421,PROD_308,2,1176,5%
ORD_12421,PROD_238,3,2415,0%
ORD_12421,PROD_143,2,2080,0%
ORD_12422,PROD_230,2,2189,5%
ORD_12422,PROD_340,1,1321,5%
ORD_12422,PROD_256,1,317,20%
ORD_12423,PROD_245,3,1700,15%
ORD_12424,PROD_70,1,1128,5%
ORD_12424,PROD_219,3,2773,15%
ORD_12425,PROD_100,3,1243,10%
ORD_12425,PROD_230,2,2793,10%
ORD_12425,PROD_238,2,563,0%
ORD_12425,PROD_260,1,1969,5%
ORD_12426,PROD_288,3,1265,0%
ORD_12426,PROD_32,2,1100,5%
ORD_12427,PROD_10,2,2146,0%
ORD_12427,PROD_219,2,1722,10%
ORD_12428,PROD_123,3,764,0%
ORD_12428,PROD_39,3,2825,0%
ORD_12428,PROD_113,2,738,5%
ORD_12428,PROD_232,1,1765,0%
ORD_12429,PROD_221,3,2939,10%
ORD_12429,PROD_327,3,772,10%
ORD_12429,PROD_122,3,1985,0%
ORD_12429,PROD_88,1,1310,15%
ORD_12430,PROD_296,3,2313,15%
ORD_12431,PROD_152,1,1892,0%
ORD_12431,PROD_247,1,600,0%
ORD_12431,PROD_205,3,585,10%
ORD_12432,PROD_87,2,2944,20%
ORD_12433,PROD_308,3,2840,0%
ORD_12433,PROD_183,1,1680,5%
ORD_12433,PROD_127,1,1746,15%
ORD_12434,PROD_168,2,718,5%
ORD_12434,PROD_94,2,301,0%
ORD_12434,PROD_145,3,2510,20%
ORD_12434,PROD_83,3,490,0%
ORD_12435,PROD_338,2,2573,20%
ORD_12435,PROD_131,1,2362,10%
ORD_12435,PROD_288,3,1215,0%
ORD_12436,PROD_136,1,1969,20%
ORD_12436,PROD_40,1,1992,0%
ORD_12437,PROD_30,3,328,20%
ORD_12437,PROD_197,3,542,20%
ORD_12438,PROD_247,3,992,0%
ORD_12438,PROD_180,1,1093,10%
ORD_12438,PROD_145,3,2749,0%
ORD_12439,PROD_341,1,352,20%
ORD_12439,PROD_124,3,2231,15%
ORD_12439,PROD_156,2,2047,0%
ORD_12439,PROD_123,2,2644,10%
ORD_12440,PROD_141,2,1821,20%
ORD_12440,PROD_199,2,2363,15%
ORD_12441,PROD_185,1,1942,0%
ORD_12441,PROD_21,3,336,15%
ORD_12441,PROD_217,3,2816,0%
ORD_12442,PROD_113,2,1605,20%
ORD_12442,PROD_146,3,1106,15%
ORD_12442,PROD_44,2,789,20%
ORD_12442,PROD_163,1,918,5%
ORD_12443,PROD_125,1,2454,15%
ORD_12443,PROD_223,3,355,10%
ORD_12444,PROD_24,1,827,20%
ORD_12444,PROD_212,3,599,5%
ORD_12444,PROD_96,2,303,0%
ORD_12445,PROD_340,1,3078,0%
ORD_12446,PROD_336,3,1640,0%
ORD_12446,PROD_10,3,219,0%
ORD_12447,PROD_56,3,1220,5%
ORD_12448,PROD_305,2,3119,20%
ORD_12449,PROD_111,1,1152,0%
ORD_12449,PROD_308,2,2003,0%
ORD_12449,PROD_27,1,576,0%
ORD_12449,PROD_10,2,2735,0%
ORD_12450,PROD_166,3,2470,0%
ORD_12450,PROD_78,2,2397,5%
ORD_12450,PROD_172,1,245,15%
ORD_12451,PROD_83,1,1073,20%
ORD_12451,PROD_112,3,2108,15%
ORD_12451,PROD_109,3,300,5%
ORD_12451,PROD_314,2,2873,10%
ORD_12452,PROD_77,1,2432,20%
ORD_12453,PROD_133,3,1286,0%
ORD_12453,PROD_333,1,1062,0%
ORD_12454,PROD_325,3,342,0%
ORD_12455,PROD_27,1,3063,5%
ORD_12455,PROD_209,3,603,5%
ORD_12455,PROD_44,3,1653,5%
ORD_12455,PROD_282,1,1495,0%
ORD_12456,PROD_26,2,2755,15%
ORD_12456,PROD_181,2,2317,0%
ORD_12456,PROD_328,1,2571,20%
ORD_12456,PROD_195,1,2189,0%
ORD_12457,PROD_99,1,810,5%
ORD_12457,PROD_216,2,2482,0%
ORD_12458,PROD_224,3,322,0%
ORD_12459,PROD_338,3,2767,10%
ORD_12459,PROD_185,3,1763,0%
ORD_12460,PROD_328,1,2201,0%
ORD_12460,PROD_92,2,3087,20%
ORD_12461,PROD_301,1,1569,0%
ORD_12461,PROD_120,3,1982,0%
ORD_12461,PROD_325,2,700,15%
ORD_12462,PROD_184,2,2336,20%
ORD_12463,PROD_188,1,1821,10%
ORD_12463,PROD_199,3,506,20%
ORD_12463,PROD_91,2,662,20%
ORD_12463,PROD_116,3,1214,0%
ORD_12464,PROD_66,2,1154,0%
ORD_12465,PROD_209,2,462,0%
ORD_12466,PROD_41,2,3093,5%
ORD_12467,PROD_149,3,1807,20%
ORD_12468,PROD_306,1,3130,20%
ORD_12468,PROD_323,3,521,0%
ORD_12468,PROD_309,2,1391,0%
ORD_12468,PROD_230,2,1598,0%
ORD_12469,PROD_147,2,2173,0%
ORD_12469,PROD_226,3,1756,10%
ORD_12469,PROD_331,2,1236,0%
ORD_12469,PROD_138,1,1239,15%
ORD_12470,PROD_148,1,756,0%
ORD_12471,PROD_107,3,2567,15%
ORD_12472,PROD_158,3,730,0%
ORD_12472,PROD_220,2,1672,0%
ORD_12473,PROD_22,3,2978,20%
ORD_12473,PROD_149,3,2726,20%
ORD_12473,PROD_247,1,2628,10%
ORD_12474,PROD_137,2,803,20%
ORD_12474,PROD_39,2,2157,10%
ORD_12474,PROD_263,3,1834,20%
ORD_12474,PROD_342,2,2175,10%
ORD_12475,PROD_237,2,2462,10%
ORD_12475,PROD_278,3,1391,15%
ORD_12476,PROD_141,3,410,10%
ORD_12476,PROD_8,2,1340,0%
ORD_12477,PROD_42,3,205,0%
ORD_12477,PROD_257,2,1616,20%
ORD_12478,PROD_306,3,1816,0%
ORD_12478,PROD_263,1,3104,15%
ORD_12478,PROD_90,1,2847,15%
ORD_12478,PROD_249,3,1842,5%
ORD_12479,PROD_66,1,1545,0%
ORD_12479,PROD_173,2,2082,15%
ORD_12480,PROD_316,2,1656,0%
ORD_12481,PROD_116,2,2464,0%
ORD_12481,PROD_39,1,1688,5%
ORD_12481,PROD_83,1,1482,5%
ORD_12481,PROD_96,1,1483,0%
ORD_12482,PROD_287,1,2202,20%
ORD_12482,PROD_287,2,1302,20%
ORD_12482,PROD_187,2,2861,20%
ORD_12483,PROD_294,2,1258,5%
ORD_12483,PROD_62,3,3180,0%
ORD_12484,PROD_43,3,469,5%
ORD_12484,PROD_295,1,563,20%
ORD_12484,PROD_216,1,1979,0%
ORD_12485,PROD_319,2,1050,20%
ORD_12485,PROD_55,2,2639,15%
ORD_12486,PROD_52,1,2370,5%
ORD_12486,PROD_74,1,1441,15%
ORD_12486,PROD_177,2,3101,0%
ORD_12487,PROD_320,1,2341,10%
ORD_12487,PROD_303,2,1301,15%
ORD_12487,PROD_209,2,2382,0%
ORD_12488,PROD_241,3,1713,0%
ORD_12488,PROD_300,2,1084,10%
ORD_12488,PROD_60,2,2996,10%
ORD_12489,PROD_82,3,2832,20%
ORD_12490,PROD_294,3,2975,0%
ORD_12490,PROD_106,3,2105,0%
ORD_12491,PROD_47,2,2912,0%
ORD_12491,PROD_300,3,1772,5%
ORD_12491,PROD_184,2,2750,0%
ORD_12491,PROD_117,3,1433,5%
ORD_12492,PROD_138,3,2607,15%
ORD_12492,PROD_141,3,842,20%
ORD_12493,PROD_122,3,2365,0%
ORD_12494,PROD_326,1,2651,20%
ORD_12495,PROD_272,1,1326,0%
ORD_12495,PROD_132,3,1986,0%
ORD_12495,PROD_318,1,2653,5%
ORD_12495,PROD_124,2,2519,20%
ORD_12496,PROD_237,1,1680,0%
ORD_12496,PROD_226,3,2678,0%
ORD_12497,PROD_183,2,1620,5%
ORD_12497,PROD_72,1,2367,15%
